step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1180.0,1,2.0,0.4,8.326093697374358,1,2.0,0.6638187017744144,1,2.0
1185.0,2,10.0,1.6666666666666667,7.697755316125366,2,10.0,0.594478208814431,2,10.0
1190.0,0,0.0,0.0,5.447226224181204,0,0.0,0.5456979324121234,0,0.0
1195.0,0,0.0,0.0,8.203065129804834,0,0.0,0.983229495855179,0,0.0
1200.0,0,0.0,0.0,10.477808616802253,0,0.0,0.9824564794450886,0,0.0
1205.0,1,2.0,0.25,10.509223788950305,1,2.0,0.7461204055747627,1,2.0
1210.0,1,7.0,1.1666666666666667,9.309008136927917,1,7.0,0.3879509692995535,1,7.0
1215.0,2,17.0,3.4,6.300856211339317,2,17.0,0.3065428229071474,2,17.0
1220.0,3,31.0,5.166666666666667,6.442925944908584,3,31.0,0.4934185246958893,3,31.0
1225.0,3,46.0,7.666666666666667,4.286604755570177,3,46.0,0.3333042605375822,3,46.0
1230.0,4,66.0,9.428571428571429,4.278732924251704,4,66.0,0.3189739424709362,4,66.0
1235.0,5,91.0,11.375,4.494463912279397,5,91.0,0.23271734716205725,5,91.0
1240.0,6,119.0,13.222222222222221,4.449988924871507,6,119.0,0.24862075642681458,6,119.0
1245.0,1,1.0,0.1111111111111111,3.7554200185807876,1,67.0,0.3067331379754661,1,67.0
1250.0,0,0.0,0.0,5.8685636658528555,0,22.0,0.5276736086363897,0,22.0
1255.0,4,6.0,0.5454545454545454,5.993647427042015,4,28.0,0.32730446611928404,4,28.0
1260.0,4,26.0,2.3636363636363638,6.662742279066259,4,48.0,0.23639346985575338,4,48.0
1265.0,5,50.0,5.555555555555555,4.669792075083379,5,72.0,0.15717953685330185,5,72.0
1270.0,0,0.0,0.0,4.156151039353858,0,41.0,0.3549468670070114,0,41.0
1275.0,0,0.0,0.0,6.372584781854901,0,12.0,0.6085156217714838,0,12.0
1280.0,1,2.0,0.2,6.455085340455918,1,2.0,0.49174159334377493,1,2.0
1285.0,1,7.0,0.6363636363636364,9.017141763567581,1,7.0,0.6559395634092059,1,7.0
1290.0,1,12.0,1.0909090909090908,10.755680534821606,1,12.0,0.7430219029666052,1,12.0
1295.0,1,17.0,2.4285714285714284,10.413349784013791,1,17.0,0.650038095711927,1,17.0
1300.0,0,0.0,0.0,9.97450596569286,0,0.0,0.9047640664563977,0,0.0
1305.0,1,2.0,0.4,7.889656764302768,1,2.0,0.6288733443891367,1,2.0
1310.0,2,10.0,1.6666666666666667,7.181763975953395,2,10.0,0.4934545845560082,2,10.0
1315.0,2,20.0,2.857142857142857,7.707337472918856,2,20.0,0.4987782016613296,2,20.0
1320.0,0,0.0,0.0,7.246420030288775,0,1.0,0.6788275144337239,0,1.0
1325.0,1,1.0,0.14285714285714285,6.171592702471225,1,1.0,0.6502054292666029,1,1.0
1330.0,1,6.0,0.8571428571428571,7.924071442938069,1,6.0,0.6616956897777243,1,6.0
1335.0,0,0.0,0.0,9.352521059080402,0,0.0,0.7289234486024605,0,0.0
1340.0,1,5.0,0.625,9.626709909331083,1,5.0,0.6658716262880757,1,5.0
1345.0,0,0.0,0.0,8.767590745431258,0,0.0,0.9923817730546443,0,0.0
1350.0,1,1.0,0.16666666666666666,8.058670635092154,1,1.0,0.4996861683538425,1,1.0
1355.0,1,6.0,1.0,9.371377963377759,1,6.0,0.6496720895020837,1,6.0
1360.0,0,0.0,0.0,11.44236706416147,0,0.0,0.9860421926029629,0,0.0
1365.0,0,0.0,0.0,9.26839754640402,0,0.0,0.6842645017316896,0,0.0
1370.0,1,5.0,1.0,6.447197643226073,1,5.0,0.49214200196084246,1,5.0
1375.0,2,15.0,2.5,8.091962713460564,2,15.0,0.49557638679204163,2,15.0
1380.0,0,0.0,0.0,7.206085219710726,0,0.0,0.6917250182354425,0,0.0
1385.0,0,0.0,0.0,8.697237778642133,0,0.0,0.9869200872432973,0,0.0
1390.0,0,0.0,0.0,9.622327757779727,0,0.0,0.8238132096211609,0,0.0
1395.0,1,2.0,0.25,10.648126581309452,1,2.0,0.6347097750910441,1,2.0
1400.0,0,0.0,0.0,10.807933216437206,0,0.0,0.9781418996775473,0,0.0
1405.0,0,0.0,0.0,12.10525822929246,0,0.0,0.9863722285434209,0,0.0
1410.0,0,0.0,0.0,13.404521606007009,0,0.0,0.9576730705818864,0,0.0
1415.0,1,3.0,0.6,10.865113170455976,1,3.0,0.6606438405444504,1,3.0
1420.0,2,9.0,2.25,7.08097005261199,2,9.0,0.3250386482957547,2,9.0
1425.0,2,19.0,4.75,5.5294952104185064,2,19.0,0.41455559599810177,2,19.0
1430.0,3,32.0,5.333333333333333,7.182614465738108,3,32.0,0.497180213887832,3,32.0
1435.0,0,0.0,0.0,5.869564371999078,0,6.0,0.5306304347929871,0,6.0
1440.0,1,1.0,0.14285714285714285,5.13910699677304,1,1.0,0.43642406190035105,1,1.0
1445.0,1,6.0,0.75,7.496304527077786,1,6.0,0.6513724825930166,1,6.0
1450.0,1,11.0,1.1,10.028955810436832,1,11.0,0.7436840375348827,1,11.0
1455.0,0,0.0,0.0,10.832495985423046,0,0.0,0.8513593516050433,0,0.0
