step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
885.0,20,291.0,9.09375,3.648772002958471,10,174.0,0.2478041360977451,8,161.0,3.8084821003223186e-05,18,335.0
890.0,20,384.0,11.636363636363637,3.81011830833822,12,227.0,0.20891308967354102,8,201.0,0.10493295482242343,20,428.0
895.0,22,487.0,14.757575757575758,3.3240095820916897,14,290.0,0.03411761732229037,8,241.0,0.13206288635712995,22,531.0
900.0,18,409.0,12.393939393939394,4.057376419871535,15,362.0,0.10764671395847746,3,105.0,0.2220832182459078,18,467.0
905.0,21,509.0,16.419354838709676,3.637309841977965,16,443.0,0.10935109820138528,5,112.0,0.0925680244194698,21,555.0
910.0,21,614.0,18.606060606060606,3.157561196273094,16,523.0,0.09670055701632871,5,137.0,0.11993129808695756,21,660.0
915.0,25,727.0,22.71875,2.220886578540722,18,608.0,0.04843185375740403,6,163.0,0.00014312064755449166,24,771.0
920.0,20,649.0,21.633333333333333,2.193996956494516,14,592.0,0.08217314543618612,6,193.0,0.07034871848473027,20,785.0
925.0,17,573.0,18.483870967741936,4.060635027417365,13,560.0,0.05162897033349972,3,120.0,0.3965454181168426,16,680.0
930.0,17,653.0,19.205882352941178,4.8550914914389995,13,625.0,0.059227502496690794,3,53.0,0.5183393336195906,16,678.0
935.0,18,736.0,22.303030303030305,4.584736943135717,14,691.0,0.08073842022071896,4,70.0,0.2832886869235503,18,761.0
940.0,20,831.0,28.655172413793103,2.868189625128234,15,764.0,0.05793038407556691,5,92.0,0.22913702480486473,20,856.0
945.0,20,924.0,30.8,3.0174849119407123,15,839.0,0.00107782607634438,4,110.0,0.26007020594552355,19,949.0
950.0,19,998.0,32.193548387096776,3.076729339482653,14,901.0,0.0534065652780095,5,133.0,0.17354213380801456,19,1034.0
