step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1005.0,38,1816.0,40.355555555555554,1.3771497866640636,20,1511.0,0.0,12,630.0,0.0678569904643003,32,2141.0
1010.0,33,1445.0,30.74468085106383,1.8908329284822207,20,1611.0,0.0,5,390.0,0.20846757478494232,25,2001.0
1015.0,31,1524.0,33.86666666666667,2.9345345151055677,17,1593.0,0.10701795125091634,7,156.0,0.023709514637548567,24,1749.0
1020.0,26,1522.0,33.08695652173913,3.4089321887881026,14,1498.0,0.14197194348243558,6,183.0,0.20622547003218236,20,1681.0
1025.0,23,1276.0,28.355555555555554,3.387990225019045,12,1446.0,0.09257806839893125,6,213.0,0.29464355916318963,18,1659.0
1030.0,19,1110.0,26.428571428571427,3.7205266649725455,15,1363.0,0.08765603635864508,3,155.0,0.3550321717049144,18,1518.0
1035.0,23,1150.0,26.136363636363637,3.365135483617399,17,1513.0,0.05102379636545232,4,81.0,0.3142611147016556,21,1594.0
1040.0,26,1271.0,29.558139534883722,3.126273205799988,17,1598.0,0.0,5,101.0,0.179676308497863,22,1699.0
1045.0,30,1412.0,35.3,2.113359247863502,17,1683.0,0.02930589139686636,9,137.0,0.08834124180850586,26,1820.0
1050.0,31,1565.0,40.12820512820513,2.102433470782978,17,1768.0,0.05526154780433999,10,185.0,0.010478644898437292,27,1953.0
1055.0,33,1724.0,42.048780487804876,1.830450754962998,17,1853.0,0.0014041560200988832,11,239.0,0.07596935776631292,28,2092.0
1060.0,30,906.0,22.097560975609756,2.110002423857241,13,1510.0,0.04357964239738328,12,295.0,8.025888977640374e-05,25,1805.0
1065.0,25,722.0,17.19047619047619,3.342640714257636,9,811.0,0.140412635679043,12,355.0,0.07047874854422308,21,1166.0
1070.0,24,714.0,17.414634146341463,3.4937617616578,11,860.0,0.09764065926509514,8,312.0,0.03124157177753776,19,1172.0
1075.0,26,838.0,21.487179487179485,3.3383448470122836,13,921.0,0.06978596104504967,9,321.0,0.0291590288434044,22,1242.0
