step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
235.0,34,711.0,7.9,5.16607529346803,3,20.0,0.6379598197360425,0,4.0,0.7168392056269801,4,73.0,0.3383846392205509,2,185.0,0.3762066300990123,0,2.0,0.9315713589009205,6,55.0,0.13968593670696888,7,305.0,0.2926534107579,4,28.0,0.08904846928223631,8,608.0,0.0732086713156089,34,1280.0
240.0,27,611.0,7.104651162790698,5.877573985905125,3,35.0,0.6312336613563961,0,0.0,0.7602741655184325,5,99.0,0.34640033324996544,0,33.0,0.26028093606256364,0,4.0,0.7239126080050926,6,89.0,0.3471383931248133,7,338.0,0.2381433651894741,0,2.0,0.6224675702905242,4,303.0,0.2035235676072024,25,903.0
245.0,26,718.0,8.348837209302326,7.187606816227212,1,24.0,0.671002762474661,0,0.0,0.3729690304602024,6,128.0,0.27897121434233346,0,2.0,0.3902843073884727,1,11.0,0.7514224745521503,6,108.0,0.4265060996185366,8,374.0,0.2531673888067456,0,2.0,0.9049764818061732,4,149.0,0.4242336036512612,26,798.0
250.0,35,746.0,9.097560975609756,5.308036537657819,2,20.0,0.5953240013973063,2,10.0,0.6857741721929835,8,165.0,0.10048774642321674,4,10.0,0.0010391955508499457,1,14.0,0.35419643755357355,7,132.0,0.15462727452192113,8,406.0,0.18359588019285178,1,4.0,0.523417720421547,2,125.0,0.3494481172141583,35,886.0
255.0,38,500.0,6.172839506172839,4.369552441422225,2,30.0,0.0,2,20.0,0.5679940533514771,9,208.0,2.1322777252277693e-05,4,30.0,0.0,3,25.0,0.23859701935056715,12,172.0,0.22532767098884937,2,168.0,0.31362610749444664,0,5.0,0.46681580684226986,4,107.0,0.15426106786798882,38,765.0
260.0,40,632.0,8.0,4.9538810862990355,2,40.0,0.0,4,37.0,0.4153323188237911,9,253.0,0.0,4,52.0,0.37087071281661743,3,40.0,0.1311325594798816,10,214.0,0.2761494321209058,3,20.0,0.5654728814577282,0,2.0,0.870934193424541,4,117.0,0.2791318584511944,39,775.0
265.0,45,779.0,10.116883116883116,4.386748298248308,1,14.0,0.11971529375288512,6,65.0,0.22484445747229184,9,298.0,0.0,4,72.0,0.36832454614837895,4,58.0,0.13188804640062207,12,254.0,0.2454721547656769,3,34.0,0.6085167055709432,0,7.0,0.7931905167711568,6,143.0,0.2648989019315591,45,945.0
270.0,44,954.0,12.552631578947368,3.5244033285587917,0,0.0,0.7769109528781549,8,95.0,0.17837812707819625,9,343.0,0.09342550114839618,4,90.0,0.1912015437438597,4,80.0,0.32319647051709627,12,311.0,0.14777248710659652,3,49.0,0.20632247275175045,1,11.0,0.35084904461179545,3,75.0,0.42970645481567804,44,1054.0
275.0,35,764.0,9.670886075949367,4.351253210654584,1,2.0,0.6909563960275926,6,120.0,0.17488786227041425,9,388.0,0.14645070812279284,0,49.0,0.4693489335830458,4,100.0,0.2869799139399432,2,212.0,0.3311323202378891,7,82.0,0.1114146968534499,3,18.0,0.3258750552287528,3,90.0,0.4073794731509807,35,1061.0
280.0,28,697.0,8.935897435897436,5.712630356890479,0,2.0,0.8282833310346377,7,145.0,0.11476466510407435,9,439.0,0.4467108537831898,0,4.0,0.5349183588204686,1,19.0,0.528433483459199,1,100.0,0.3436727481334206,1,38.0,0.3156557345870393,3,33.0,0.0809444792608499,4,110.0,0.394224047478848,26,890.0
